source,compare,col_iguais,col_diferentes,col_dificuldade
CAN_CSV0000000000000558.csv,CAN_CSV0000000000027239.csv,13,4,0.23529411764705882
CAN_CSV0000000000000558.csv,CAN_CSV0000000000027217.csv,13,2,0.13333333333333333
CAN_CSV0000000000000558.csv,CAN_CSV0000000000005205.csv,13,3,0.1875
CAN_CSV0000000000000558.csv,CAN_CSV0000000000000735.csv,10,8,0.4444444444444444
CAN_CSV0000000000000558.csv,CAN_CSV0000000000013001.csv,11,6,0.35294117647058826
CAN_CSV0000000000000558.csv,CAN_CSV0000000000012868.csv,11,6,0.35294117647058826
CAN_CSV0000000000000558.csv,CAN_CSV0000000000012859.csv,11,6,0.35294117647058826
CAN_CSV0000000000000558.csv,CAN_CSV0000000000013497.csv,11,7,0.3888888888888889
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000591.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000603.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027168.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000664.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000005128.csv,13,4,0.23529411764705882
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000587.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000576.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000663.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027178.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000596.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000598.csv,14,3,0.17647058823529413
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027235.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027262.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000600.csv,14,3,0.17647058823529413
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027261.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000574.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027176.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000565.csv,14,3,0.17647058823529413
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027170.csv,14,3,0.17647058823529413
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027172.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027173.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000000589.csv,14,3,0.17647058823529413
CAN_CSV0000000000000581.csv,CAN_CSV0000000000004761.csv,13,4,0.23529411764705882
CAN_CSV0000000000000581.csv,CAN_CSV0000000000002292.csv,11,9,0.45
CAN_CSV0000000000000581.csv,CAN_CSV0000000000013199.csv,12,7,0.3684210526315789
CAN_CSV0000000000000581.csv,CAN_CSV0000000000005264.csv,15,2,0.11764705882352941
CAN_CSV0000000000000581.csv,CAN_CSV0000000000013513.csv,11,8,0.42105263157894735
CAN_CSV0000000000000581.csv,CAN_CSV0000000000027225.csv,14,3,0.17647058823529413
CAN_CSV0000000000000581.csv,CAN_CSV0000000000013782.csv,10,7,0.4117647058823529
CAN_CSV0000000000000581.csv,CAN_CSV0000000000013701.csv,10,8,0.4444444444444444
CAN_CSV0000000000000581.csv,CAN_CSV0000000000014315.csv,14,5,0.2631578947368421
CAN_CSV0000000000000581.csv,CAN_CSV0000000000013510.csv,11,8,0.42105263157894735
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027180.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000565.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000591.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000574.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000577.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000603.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027245.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000664.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000002189.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027243.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000587.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027244.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000600.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000596.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000567.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000663.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000581.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000002185.csv,13,4,0.23529411764705882
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000662.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000000598.csv,13,4,0.23529411764705882
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027237.csv,13,4,0.23529411764705882
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027229.csv,13,3,0.1875
CAN_CSV0000000000000589.csv,CAN_CSV0000000000005112.csv,12,5,0.29411764705882354
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027226.csv,13,4,0.23529411764705882
CAN_CSV0000000000000589.csv,CAN_CSV0000000000014030.csv,12,5,0.29411764705882354
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027218.csv,13,4,0.23529411764705882
CAN_CSV0000000000000589.csv,CAN_CSV0000000000005832.csv,10,6,0.375
CAN_CSV0000000000000589.csv,CAN_CSV0000000000005391.csv,10,8,0.4444444444444444
CAN_CSV0000000000000589.csv,CAN_CSV0000000000005264.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000005205.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000001116.csv,11,7,0.3888888888888889
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027240.csv,14,2,0.125
CAN_CSV0000000000000589.csv,CAN_CSV0000000000012845.csv,11,7,0.3888888888888889
CAN_CSV0000000000000589.csv,CAN_CSV0000000000027178.csv,14,3,0.17647058823529413
CAN_CSV0000000000000589.csv,CAN_CSV0000000000014315.csv,13,6,0.3157894736842105
CAN_CSV0000000000000624.csv,CAN_CSV0000000000000757.csv,13,6,0.3157894736842105
CAN_CSV0000000000000624.csv,CAN_CSV0000000000001215.csv,14,6,0.3
CAN_CSV0000000000000624.csv,CAN_CSV0000000000013368.csv,11,10,0.47619047619047616
CAN_CSV0000000000000624.csv,CAN_CSV0000000000005227.csv,14,4,0.2222222222222222
CAN_CSV0000000000000624.csv,CAN_CSV0000000000027219.csv,15,4,0.21052631578947367
CAN_CSV0000000000000624.csv,CAN_CSV0000000000001222.csv,14,6,0.3
CAN_CSV0000000000000624.csv,CAN_CSV0000000000001226.csv,14,6,0.3
CAN_CSV0000000000000624.csv,CAN_CSV0000000000004992.csv,12,8,0.4
CAN_CSV0000000000000624.csv,CAN_CSV0000000000000615.csv,14,5,0.2631578947368421
CAN_CSV0000000000000624.csv,CAN_CSV0000000000001221.csv,14,6,0.3
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014315.csv,14,6,0.3
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014331.csv,13,6,0.3157894736842105
CAN_CSV0000000000000624.csv,CAN_CSV0000000000005054.csv,14,4,0.2222222222222222
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014049.csv,11,10,0.47619047619047616
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014395.csv,12,8,0.4
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014330.csv,13,6,0.3157894736842105
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014334.csv,13,7,0.35
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014393.csv,12,8,0.4
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014321.csv,12,8,0.4
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014397.csv,12,8,0.4
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014515.csv,11,9,0.45
CAN_CSV0000000000000624.csv,CAN_CSV0000000000001068.csv,12,9,0.42857142857142855
CAN_CSV0000000000000624.csv,CAN_CSV0000000000000559.csv,13,7,0.35
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014314.csv,12,8,0.4
CAN_CSV0000000000000624.csv,CAN_CSV0000000000013001.csv,12,7,0.3684210526315789
CAN_CSV0000000000000624.csv,CAN_CSV0000000000002292.csv,11,10,0.47619047619047616
CAN_CSV0000000000000624.csv,CAN_CSV0000000000014464.csv,11,10,0.47619047619047616
CAN_CSV0000000000000624.csv,CAN_CSV0000000000027218.csv,13,6,0.3157894736842105
CAN_CSV0000000000000624.csv,CAN_CSV0000000000027217.csv,13,5,0.2777777777777778
CAN_CSV0000000000000624.csv,CAN_CSV0000000000000735.csv,10,11,0.5238095238095238
CAN_CSV0000000000000624.csv,CAN_CSV0000000000005265.csv,14,4,0.2222222222222222
CAN_CSV0000000000000624.csv,CAN_CSV0000000000015570.csv,11,9,0.45
CAN_CSV0000000000000624.csv,CAN_CSV0000000000013602.csv,11,9,0.45
CAN_CSV0000000000000624.csv,CAN_CSV0000000000013497.csv,11,10,0.47619047619047616
CAN_CSV0000000000000629.csv,CAN_CSV0000000000000949.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013328.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000012536.csv,11,5,0.3125
CAN_CSV0000000000000629.csv,CAN_CSV0000000000027070.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000006699.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000027071.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000027151.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000005315.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000012534.csv,11,5,0.3125
CAN_CSV0000000000000629.csv,CAN_CSV0000000000005040.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013256.csv,11,5,0.3125
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013269.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000014507.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000001185.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013317.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000001074.csv,10,8,0.4444444444444444
CAN_CSV0000000000000629.csv,CAN_CSV0000000000005041.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000002296.csv,11,8,0.42105263157894735
CAN_CSV0000000000000629.csv,CAN_CSV0000000000000753.csv,11,4,0.26666666666666666
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013320.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000001241.csv,10,9,0.47368421052631576
CAN_CSV0000000000000629.csv,CAN_CSV0000000000027097.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000001248.csv,10,8,0.4444444444444444
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013001.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000005391.csv,10,7,0.4117647058823529
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013199.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000002181.csv,11,7,0.3888888888888889
CAN_CSV0000000000000629.csv,CAN_CSV0000000000027219.csv,11,9,0.45
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013782.csv,10,5,0.3333333333333333
CAN_CSV0000000000000629.csv,CAN_CSV0000000000015551.csv,10,5,0.3333333333333333
CAN_CSV0000000000000629.csv,CAN_CSV0000000000005437.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000015794.csv,11,6,0.35294117647058826
CAN_CSV0000000000000629.csv,CAN_CSV0000000000013489.csv,11,6,0.35294117647058826
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000732.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005297.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005300.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000737.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000724.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005322.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000678.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000701.csv,9,6,0.4
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005520.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000727.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000027055.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000013794.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000007201.csv,10,4,0.2857142857142857
CAN_CSV0000000000000633.csv,CAN_CSV0000000000015672.csv,10,4,0.2857142857142857
CAN_CSV0000000000000633.csv,CAN_CSV0000000000014275.csv,9,5,0.35714285714285715
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005813.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000007207.csv,10,4,0.2857142857142857
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005770.csv,9,4,0.3076923076923077
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005758.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000006656.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000831.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000832.csv,10,2,0.16666666666666666
CAN_CSV0000000000000633.csv,CAN_CSV0000000000002181.csv,10,6,0.375
CAN_CSV0000000000000633.csv,CAN_CSV0000000000013036.csv,10,4,0.2857142857142857
CAN_CSV0000000000000633.csv,CAN_CSV0000000000004766.csv,10,6,0.375
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000725.csv,10,4,0.2857142857142857
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005391.csv,10,4,0.2857142857142857
CAN_CSV0000000000000633.csv,CAN_CSV0000000000000644.csv,10,5,0.3333333333333333
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005205.csv,10,6,0.375
CAN_CSV0000000000000633.csv,CAN_CSV0000000000005368.csv,10,3,0.23076923076923078
CAN_CSV0000000000000633.csv,CAN_CSV0000000000001116.csv,10,5,0.3333333333333333
CAN_CSV0000000000000633.csv,CAN_CSV0000000000013701.csv,10,3,0.23076923076923078
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000638.csv,13,3,0.1875
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000644.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000005310.csv,13,2,0.13333333333333333
CAN_CSV0000000000000634.csv,CAN_CSV0000000000005265.csv,13,3,0.1875
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000689.csv,13,2,0.13333333333333333
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000688.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000848.csv,11,6,0.35294117647058826
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000637.csv,13,2,0.13333333333333333
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000642.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000005309.csv,13,2,0.13333333333333333
CAN_CSV0000000000000634.csv,CAN_CSV0000000000005417.csv,13,2,0.13333333333333333
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000641.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000744.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000014313.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000005303.csv,11,6,0.35294117647058826
CAN_CSV0000000000000634.csv,CAN_CSV0000000000001184.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000015491.csv,10,8,0.4444444444444444
CAN_CSV0000000000000634.csv,CAN_CSV0000000000013001.csv,11,6,0.35294117647058826
CAN_CSV0000000000000634.csv,CAN_CSV0000000000013199.csv,11,7,0.3888888888888889
CAN_CSV0000000000000634.csv,CAN_CSV0000000000013702.csv,10,6,0.375
CAN_CSV0000000000000634.csv,CAN_CSV0000000000013518.csv,11,6,0.35294117647058826
CAN_CSV0000000000000634.csv,CAN_CSV0000000000027219.csv,13,5,0.2777777777777778
CAN_CSV0000000000000634.csv,CAN_CSV0000000000013484.csv,11,6,0.35294117647058826
CAN_CSV0000000000000634.csv,CAN_CSV0000000000027228.csv,12,4,0.25
CAN_CSV0000000000000634.csv,CAN_CSV0000000000005379.csv,10,8,0.4444444444444444
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000750.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005416.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005224.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000644.csv,12,5,0.29411764705882354
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005205.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027281.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027266.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027280.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000697.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000679.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000634.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027291.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027282.csv,12,6,0.3333333333333333
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000689.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000688.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000692.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005222.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005040.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000848.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005042.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005292.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000004759.csv,12,5,0.29411764705882354
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005411.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005041.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000637.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005070.csv,12,5,0.29411764705882354
CAN_CSV0000000000000638.csv,CAN_CSV0000000000013001.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027218.csv,12,6,0.3333333333333333
CAN_CSV0000000000000638.csv,CAN_CSV0000000000013513.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000000683.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000015560.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005265.csv,13,4,0.23529411764705882
CAN_CSV0000000000000638.csv,CAN_CSV0000000000012845.csv,11,7,0.3888888888888889
CAN_CSV0000000000000638.csv,CAN_CSV0000000000005309.csv,13,3,0.1875
CAN_CSV0000000000000638.csv,CAN_CSV0000000000027228.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000750.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000027217.csv,11,6,0.35294117647058826
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000641.csv,13,2,0.13333333333333333
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000644.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000683.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000679.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000005302.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000634.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000027291.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000027282.csv,13,3,0.1875
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000758.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000637.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000689.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000744.csv,13,2,0.13333333333333333
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000692.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000005307.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013510.csv,10,8,0.4444444444444444
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000747.csv,11,7,0.3888888888888889
CAN_CSV0000000000000642.csv,CAN_CSV0000000000027280.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000005571.csv,12,4,0.25
CAN_CSV0000000000000642.csv,CAN_CSV0000000000001052.csv,11,6,0.35294117647058826
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000638.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013250.csv,11,7,0.3888888888888889
CAN_CSV0000000000000642.csv,CAN_CSV0000000000015790.csv,10,7,0.4117647058823529
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013368.csv,11,7,0.3888888888888889
CAN_CSV0000000000000642.csv,CAN_CSV0000000000012461.csv,11,6,0.35294117647058826
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013001.csv,11,6,0.35294117647058826
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013518.csv,10,8,0.4444444444444444
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013513.csv,10,8,0.4444444444444444
CAN_CSV0000000000000642.csv,CAN_CSV0000000000027266.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000005265.csv,12,5,0.29411764705882354
CAN_CSV0000000000000642.csv,CAN_CSV0000000000000610.csv,11,6,0.35294117647058826
CAN_CSV0000000000000642.csv,CAN_CSV0000000000005009.csv,10,7,0.4117647058823529
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013484.csv,10,8,0.4444444444444444
CAN_CSV0000000000000642.csv,CAN_CSV0000000000013497.csv,10,9,0.47368421052631576
CAN_CSV0000000000000659.csv,CAN_CSV0000000000027176.csv,15,2,0.11764705882352941
CAN_CSV0000000000000659.csv,CAN_CSV0000000000027218.csv,13,5,0.2777777777777778
CAN_CSV0000000000000659.csv,CAN_CSV0000000000002190.csv,14,3,0.17647058823529413
CAN_CSV0000000000000659.csv,CAN_CSV0000000000027217.csv,13,4,0.23529411764705882
CAN_CSV0000000000000659.csv,CAN_CSV0000000000000565.csv,14,3,0.17647058823529413
CAN_CSV0000000000000659.csv,CAN_CSV0000000000027262.csv,15,2,0.11764705882352941
CAN_CSV0000000000000659.csv,CAN_CSV0000000000000574.csv,15,2,0.11764705882352941
CAN_CSV0000000000000659.csv,CAN_CSV0000000000000603.csv,15,2,0.11764705882352941
CAN_CSV0000000000000659.csv,CAN_CSV0000000000000661.csv,14,3,0.17647058823529413
CAN_CSV0000000000000659.csv,CAN_CSV0000000000002189.csv,15,2,0.11764705882352941
CAN_CSV0000000000000659.csv,CAN_CSV0000000000027173.csv,15,2,0.11764705882352941
